student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility
2431.0,17,male,st,jharkhand,pharmacy,cet,170,82.67,3,0.406,rejected,no
2432.0,19,male,obc,kerala,law,cet,144,59.58,4,0.239,rejected,no
2433.0,17,male,sc,andhra pradesh,architecture,none,0,62.04,5,0.178,rejected,no
2434.0,18,female,sc,bihar,arts,none,0,65.95,2,0.152,rejected,no
2435.0,18,other,obc,sikkim,medical,neet,163,89.7,0,0.398,admitted,yes
2436.0,19,male,ews,himachal pradesh,arts,none,0,70.68,3,0.204,rejected,no
2437.0,19,male,sc,kerala,law,cet,186,81.33,7,0.479,rejected,no
2438.0,19,female,ews,jharkhand,agriculture,cet,24,68.39,4,0.222,rejected,no
2439.0,20,male,general,tripura,architecture,cet,123,50.44,6,0.192,rejected,no
2440.0,17,male,ews,telangana,law,none,0,77.04,4,0.269,admitted,no
2441.0,18,female,st,punjab,agriculture,cet,137,68.0,9,0.386,rejected,no
2442.0,17,female,st,uttar pradesh,engineering,jee,125,91.75,3,0.441,rejected,no
2443.0,17,male,obc,manipur,management,none,0,91.6,4,0.374,rejected,no
2444.0,17,male,general,chhattisgarh,nursing,cet,43,82.64,3,0.32,rejected,no
2445.0,19,male,obc,mizoram,management,cet,0,55.0,9,0.199,rejected,no
2446.0,20,other,sc,andhra pradesh,architecture,cet,144,82.51,5,0.423,admitted,no
2447.0,20,female,obc,karnataka,pharmacy,cet,171,72.31,9,0.44,rejected,no
2448.0,19,other,general,sikkim,medical,neet,330,97.54,8,0.712,admitted,yes
2449.0,20,male,general,chhattisgarh,medical,neet,233,75.83,6,0.453,rejected,no
2450.0,17,other,st,manipur,medical,neet,260,63.17,3,0.325,rejected,no
2451.0,20,male,st,rajasthan,nursing,none,0,80.07,4,0.291,rejected,no
2452.0,20,other,general,punjab,arts,cet,154,77.36,9,0.465,admitted,yes
2453.0,17,other,st,meghalaya,nursing,cet,12,68.14,4,0.212,rejected,no
2454.0,18,female,ews,himachal pradesh,architecture,cet,196,84.73,6,0.493,admitted,no
2455.0,20,other,ews,gujarat,computer applications,none,0,74.99,1,0.199,admitted,no
2456.0,18,other,general,chhattisgarh,nursing,none,0,72.63,4,0.236,rejected,no
2457.0,20,other,sc,punjab,pharmacy,none,0,98.38,6,0.46,rejected,no
2458.0,20,male,general,gujarat,engineering,jee,88,76.66,8,0.398,rejected,no
2459.0,18,male,general,mizoram,computer applications,cet,197,74.78,9,0.475,admitted,yes
2460.0,17,other,ews,arunachal pradesh,arts,none,0,90.65,2,0.331,admitted,yes
2461.0,18,other,ews,haryana,medical,neet,188,87.26,0,0.397,rejected,no
2462.0,17,female,obc,karnataka,commerce,none,0,56.82,6,0.158,rejected,no
2463.0,18,male,sc,rajasthan,nursing,cet,81,75.47,0,0.239,rejected,no
2464.0,19,female,general,assam,law,none,0,66.2,7,0.244,admitted,no
2465.0,18,female,ews,madhya pradesh,pharmacy,none,0,82.16,9,0.396,rejected,no
2466.0,17,female,sc,madhya pradesh,computer applications,cet,149,68.63,10,0.417,rejected,no
2467.0,18,female,obc,himachal pradesh,pharmacy,cet,46,81.88,2,0.298,admitted,no
2468.0,19,other,ews,rajasthan,medical,neet,360,74.39,5,0.51,rejected,no
2469.0,17,female,general,uttar pradesh,medical,neet,258,74.23,3,0.404,admitted,no
2470.0,17,other,obc,arunachal pradesh,nursing,cet,182,97.85,6,0.578,admitted,yes
2471.0,20,male,st,tripura,science,cet,59,95.49,6,0.478,rejected,no
2472.0,17,other,sc,telangana,commerce,none,0,99.23,7,0.484,admitted,yes
2473.0,18,other,st,sikkim,engineering,cet,16,82.35,6,0.354,rejected,no
2474.0,17,female,obc,bihar,computer applications,none,0,85.62,1,0.276,admitted,yes
2475.0,17,female,st,karnataka,pharmacy,cet,160,59.6,1,0.195,rejected,no
2476.0,18,female,sc,nagaland,architecture,cet,102,53.42,10,0.275,rejected,no
2477.0,19,female,general,goa,science,none,0,61.95,10,0.268,admitted,yes
2478.0,17,other,obc,gujarat,pharmacy,none,0,67.17,7,0.251,rejected,no
2479.0,17,male,obc,manipur,pharmacy,none,0,54.09,5,0.12,rejected,no
2480.0,17,female,sc,sikkim,agriculture,cet,37,71.84,4,0.256,admitted,no
2481.0,19,other,sc,chhattisgarh,management,none,0,70.73,4,0.223,rejected,no
2482.0,20,female,sc,andhra pradesh,architecture,none,0,80.51,0,0.221,rejected,no
2483.0,17,female,general,uttar pradesh,management,none,0,93.8,10,0.499,admitted,yes
2484.0,18,female,ews,karnataka,computer applications,none,0,95.04,5,0.417,rejected,no
2485.0,18,female,st,arunachal pradesh,science,none,0,82.21,8,0.379,rejected,no
2486.0,18,female,st,uttar pradesh,architecture,cet,48,95.34,7,0.488,admitted,yes
2487.0,17,other,obc,haryana,nursing,cet,27,61.09,4,0.171,admitted,no
2488.0,17,other,st,assam,management,none,0,77.43,3,0.253,rejected,no
2489.0,19,other,obc,nagaland,agriculture,none,0,94.63,7,0.451,admitted,yes
2490.0,18,female,sc,punjab,engineering,cet,92,96.79,6,0.51,admitted,yes
2491.0,18,other,obc,bihar,agriculture,cet,33,99.53,0,0.383,rejected,no
2492.0,18,other,obc,odisha,architecture,cet,39,90.48,2,0.356,rejected,no
2493.0,20,male,st,jharkhand,science,none,0,53.37,4,0.097,admitted,no
2494.0,19,other,obc,himachal pradesh,agriculture,cet,36,89.4,1,0.328,rejected,no
2495.0,18,other,st,nagaland,agriculture,cet,61,55.93,7,0.211,rejected,no
2496.0,17,female,sc,arunachal pradesh,architecture,cet,96,90.54,9,0.522,rejected,no
2497.0,20,other,ews,chhattisgarh,nursing,cet,136,58.17,3,0.205,rejected,no
2498.0,20,male,general,sikkim,computer applications,none,0,86.73,2,0.303,rejected,no
2499.0,17,other,ews,uttar pradesh,law,none,0,92.61,10,0.49,admitted,yes
2500.0,20,female,general,telangana,nursing,none,0,56.87,6,0.158,rejected,no
2501.0,19,other,sc,rajasthan,law,none,0,51.23,8,0.154,rejected,no
2502.0,17,female,obc,bihar,medical,neet,574,88.13,7,0.7310099999999984,admitted,yes
2503.0,20,female,st,himachal pradesh,medical,neet,590,78.57,10,0.7310099999999984,admitted,yes
2504.0,17,female,general,tamil nadu,management,cet,158,67.41,9,0.396,rejected,no
2505.0,17,female,obc,odisha,medical,neet,400,69.3,5,0.5,admitted,no
2506.0,17,other,obc,sikkim,agriculture,none,0,54.52,4,0.105,rejected,no
2507.0,18,other,ews,karnataka,nursing,cet,156,87.82,6,0.488,admitted,yes
2508.0,19,male,sc,meghalaya,engineering,jee,95,94.98,2,0.426,admitted,yes
2509.0,18,female,general,punjab,science,none,0,58.54,0,0.062,rejected,no
2510.0,17,male,st,rajasthan,science,none,0,77.69,1,0.219,rejected,no
2511.0,17,male,obc,odisha,management,none,0,88.17,9,0.44,rejected,no
2512.0,20,other,obc,arunachal pradesh,science,none,0,65.9,8,0.26,rejected,no
2513.0,20,other,sc,goa,management,none,0,97.2,1,0.36,admitted,yes
2514.0,20,other,st,madhya pradesh,agriculture,cet,43,64.91,10,0.318,rejected,no
2515.0,17,female,ews,odisha,architecture,cet,72,98.93,2,0.44,admitted,yes
2516.0,20,female,general,uttar pradesh,nursing,none,0,55.35,4,0.111,rejected,no
2517.0,19,other,ews,haryana,law,none,0,52.8,4,0.093,rejected,no
2518.0,19,male,ews,rajasthan,agriculture,cet,79,74.45,3,0.285,admitted,no
2519.0,17,male,obc,nagaland,computer applications,cet,103,51.16,0,0.077,rejected,no
2520.0,20,female,sc,gujarat,law,cet,182,89.64,2,0.446,admitted,yes
2521.0,18,female,obc,chhattisgarh,commerce,cet,110,86.37,6,0.447,admitted,yes
2522.0,17,female,sc,mizoram,management,cet,176,50.49,10,0.303,admitted,yes
2523.0,17,male,st,himachal pradesh,computer applications,none,0,54.47,4,0.105,rejected,no
2524.0,18,female,st,goa,medical,neet,589,72.88,4,0.635,admitted,no
2525.0,17,other,sc,goa,commerce,none,0,98.59,10,0.534,admitted,yes
2526.0,18,male,sc,goa,nursing,none,0,91.32,8,0.445,rejected,no
2527.0,18,female,sc,assam,medical,neet,103,67.95,9,0.363,rejected,no
2528.0,20,male,sc,chhattisgarh,nursing,cet,191,65.68,6,0.351,rejected,no
2529.0,17,male,general,uttar pradesh,medical,neet,205,86.43,5,0.493,admitted,yes
2530.0,19,female,obc,chhattisgarh,architecture,cet,40,65.21,5,0.228,rejected,no
2531.0,20,female,st,karnataka,commerce,cet,13,85.15,1,0.282,rejected,no
2532.0,20,female,ews,madhya pradesh,medical,neet,634,52.1,3,0.517,admitted,no
2533.0,20,male,ews,odisha,science,none,0,91.24,4,0.372,rejected,no
2534.0,17,female,ews,himachal pradesh,nursing,cet,37,59.26,8,0.237,rejected,no
2535.0,20,male,st,sikkim,commerce,none,0,68.17,7,0.259,rejected,no
2536.0,20,female,sc,rajasthan,agriculture,cet,115,85.7,4,0.409,rejected,no
2537.0,18,other,st,maharashtra,architecture,cet,60,60.93,7,0.246,rejected,no
2538.0,18,female,ews,telangana,nursing,cet,71,99.53,1,0.428,admitted,yes
2539.0,19,other,obc,jharkhand,law,none,0,67.19,1,0.143,rejected,no
2540.0,18,female,general,madhya pradesh,pharmacy,none,0,78.19,4,0.277,rejected,no
2541.0,18,other,obc,meghalaya,engineering,jee,170,92.99,2,0.462,rejected,no
2542.0,20,other,sc,chhattisgarh,arts,none,0,98.67,9,0.516,admitted,yes
2543.0,20,other,st,assam,architecture,none,0,95.22,2,0.364,rejected,no
2544.0,18,female,sc,uttar pradesh,arts,none,0,95.65,5,0.422,rejected,no
2545.0,20,male,ews,arunachal pradesh,science,cet,37,86.37,7,0.416,rejected,no
2546.0,18,female,obc,arunachal pradesh,law,cet,84,55.05,9,0.256,rejected,no
2547.0,20,other,sc,assam,nursing,cet,131,62.09,0,0.176,rejected,no
2548.0,19,female,ews,manipur,agriculture,cet,102,83.81,4,0.386,rejected,no
2549.0,18,other,general,gujarat,arts,none,0,82.67,0,0.237,rejected,no
2550.0,17,other,ews,goa,medical,neet,488,81.75,0,0.559,admitted,no
2551.0,19,other,general,tamil nadu,engineering,cet,191,56.27,3,0.228,rejected,no
2552.0,18,female,ews,tripura,architecture,none,0,63.0,5,0.185,rejected,no
2553.0,17,male,obc,tamil nadu,management,none,0,81.29,3,0.281,rejected,no
2554.0,17,female,st,himachal pradesh,agriculture,none,0,73.44,0,0.17,rejected,no
2555.0,20,female,st,assam,pharmacy,cet,179,81.75,3,0.405,rejected,no
2556.0,17,other,obc,tripura,commerce,none,0,62.46,2,0.126,rejected,no
2557.0,20,male,sc,manipur,engineering,jee,65,76.71,2,0.274,admitted,no
2558.0,20,male,st,uttar pradesh,pharmacy,cet,65,51.36,2,0.09,rejected,no
2559.0,17,male,ews,chhattisgarh,commerce,none,0,52.32,8,0.162,rejected,no
2560.0,19,female,general,tripura,computer applications,none,0,65.19,2,0.146,rejected,no
2561.0,19,male,sc,himachal pradesh,architecture,cet,13,50.62,8,0.158,rejected,no
2562.0,18,female,ews,rajasthan,pharmacy,cet,107,70.15,2,0.254,rejected,no
2563.0,19,male,sc,assam,management,cet,124,65.78,7,0.325,rejected,no
2564.0,18,other,general,punjab,pharmacy,none,0,74.93,9,0.344,admitted,yes
2565.0,18,female,general,madhya pradesh,architecture,cet,127,54.7,3,0.174,rejected,no
2566.0,18,other,ews,tripura,computer applications,none,0,72.54,4,0.236,rejected,no
2567.0,20,female,sc,bihar,engineering,cet,14,58.41,2,0.106,rejected,no
2568.0,19,male,st,goa,medical,neet,560,71.82,8,0.68,admitted,yes
2569.0,18,male,ews,mizoram,law,none,0,59.97,0,0.072,rejected,no
2570.0,20,other,general,sikkim,management,none,0,83.11,0,0.24,rejected,no
2571.0,20,female,sc,telangana,law,none,0,59.76,3,0.125,rejected,no
2572.0,20,other,general,assam,agriculture,none,0,51.7,1,0.04199000000000001,admitted,no
2573.0,19,other,ews,andhra pradesh,nursing,cet,47,99.03,8,0.532,admitted,yes
2574.0,18,female,sc,jharkhand,medical,neet,614,84.75,1,0.683,rejected,no
2575.0,20,female,ews,assam,architecture,cet,58,88.77,10,0.502,rejected,no
2576.0,18,male,obc,karnataka,engineering,cet,147,52.54,3,0.171,rejected,no
2577.0,18,male,general,madhya pradesh,computer applications,none,0,82.95,2,0.275,rejected,no
2578.0,18,male,ews,uttar pradesh,medical,neet,107,76.55,0,0.264,rejected,no
2579.0,20,male,st,andhra pradesh,medical,neet,215,95.99,1,0.496,rejected,no
2580.0,19,female,general,himachal pradesh,management,cet,67,84.81,0,0.297,rejected,no
2581.0,18,other,st,himachal pradesh,arts,none,0,60.29,0,0.074,rejected,no
2582.0,18,female,sc,manipur,arts,cet,100,58.05,7,0.252,rejected,no
2583.0,18,female,general,himachal pradesh,law,cet,104,61.34,9,0.315,rejected,no
2584.0,19,other,obc,mizoram,law,none,0,80.39,10,0.402,rejected,no
2585.0,18,other,st,tamil nadu,management,cet,106,72.23,9,0.396,rejected,no
2586.0,19,male,general,nagaland,management,none,0,97.86,6,0.456,admitted,yes
2587.0,18,male,obc,nagaland,nursing,cet,142,87.59,10,0.55,rejected,no
2588.0,18,female,obc,bihar,pharmacy,cet,195,55.97,6,0.283,rejected,no
2589.0,20,male,st,telangana,agriculture,none,0,97.53,1,0.363,admitted,yes
2590.0,18,male,ews,manipur,architecture,none,0,87.87,0,0.275,rejected,no
2591.0,17,female,st,chhattisgarh,engineering,cet,3,51.39,6,0.121,rejected,no
2592.0,18,female,st,mizoram,agriculture,cet,107,95.13,7,0.526,rejected,no
2593.0,19,male,general,madhya pradesh,law,none,0,82.82,10,0.419,admitted,yes
2594.0,17,male,ews,telangana,law,none,0,68.41,7,0.26,rejected,no
2595.0,18,other,general,mizoram,agriculture,none,0,52.79,4,0.092,rejected,no
2596.0,17,female,sc,tripura,agriculture,none,0,90.18,4,0.364,rejected,no
2597.0,19,female,ews,uttar pradesh,nursing,none,0,60.66,2,0.113,rejected,no
2598.0,19,male,obc,gujarat,pharmacy,none,0,73.57,8,0.316,admitted,yes
2599.0,20,male,obc,haryana,law,none,0,97.77,5,0.437,rejected,no
2600.0,18,female,general,goa,arts,none,0,88.0,5,0.366,rejected,no
2601.0,20,male,obc,goa,arts,none,0,77.8,6,0.31,rejected,no
2602.0,17,male,sc,nagaland,commerce,none,0,68.87,0,0.137,rejected,no
2603.0,20,other,sc,tripura,commerce,none,0,83.01,9,0.403,admitted,yes
2604.0,19,other,general,madhya pradesh,management,none,0,80.04,0,0.218,rejected,no
2605.0,20,female,obc,sikkim,commerce,cet,195,62.25,7,0.347,rejected,no
2606.0,20,male,general,punjab,architecture,cet,8,90.08,0,0.296,rejected,no
2607.0,19,male,obc,gujarat,science,cet,166,55.97,8,0.3,rejected,no
2608.0,18,female,st,tamil nadu,computer applications,none,0,60.58,1,0.095,rejected,no
2609.0,19,other,general,madhya pradesh,law,cet,149,57.19,9,0.315,rejected,no
2610.0,20,female,general,andhra pradesh,pharmacy,cet,167,80.41,8,0.478,admitted,yes
2611.0,20,female,sc,odisha,nursing,none,0,51.81,1,0.04199000000000001,rejected,no
2612.0,20,male,sc,tamil nadu,agriculture,cet,78,97.85,10,0.581,rejected,no
2613.0,17,male,ews,gujarat,commerce,none,0,81.22,3,0.281,rejected,no
2614.0,19,male,sc,gujarat,commerce,cet,121,95.02,0,0.408,admitted,yes
2615.0,17,female,ews,punjab,pharmacy,cet,103,56.14,3,0.168,admitted,no
2616.0,19,male,st,uttar pradesh,management,none,0,60.51,7,0.203,rejected,no
2617.0,20,male,sc,gujarat,nursing,none,0,87.69,5,0.364,rejected,no
2618.0,17,female,obc,kerala,arts,cet,81,92.21,6,0.469,rejected,no
2619.0,19,female,general,nagaland,pharmacy,none,0,63.45,9,0.261,rejected,no
2620.0,20,other,st,tamil nadu,medical,neet,532,86.15,1,0.638,admitted,yes
2621.0,20,female,ews,andhra pradesh,management,cet,114,92.23,9,0.546,rejected,no
2622.0,18,male,obc,goa,pharmacy,none,0,65.06,4,0.182,rejected,no
2623.0,17,other,obc,telangana,architecture,none,0,67.48,7,0.254,admitted,no
2624.0,20,other,general,maharashtra,science,cet,192,70.42,6,0.386,admitted,no
2625.0,20,other,sc,punjab,law,none,0,88.02,0,0.276,rejected,no
2626.0,19,other,obc,arunachal pradesh,engineering,jee,241,67.78,1,0.309,rejected,no
2627.0,20,female,general,assam,arts,none,0,55.33,1,0.056,rejected,no
2628.0,17,other,general,punjab,arts,none,0,78.0,2,0.239,rejected,no
2629.0,19,other,obc,jharkhand,law,none,0,52.71,4,0.092,rejected,no
2630.0,17,female,sc,tripura,nursing,none,0,77.91,3,0.257,admitted,no
2631.0,20,other,sc,kerala,architecture,cet,160,64.93,1,0.234,rejected,no
2632.0,19,other,st,sikkim,agriculture,none,0,84.44,0,0.25,rejected,no
2633.0,20,other,sc,manipur,science,none,0,59.17,2,0.102,rejected,no
2634.0,19,female,st,nagaland,nursing,none,0,87.38,7,0.398,rejected,no
2635.0,17,female,obc,mizoram,architecture,cet,119,96.42,2,0.453,admitted,yes
2636.0,17,other,obc,bihar,engineering,jee,76,87.16,3,0.375,admitted,yes
2637.0,18,other,sc,rajasthan,agriculture,cet,128,65.03,4,0.267,admitted,no
2638.0,19,male,general,uttar pradesh,medical,neet,155,77.19,0,0.301,rejected,no
2639.0,17,male,st,karnataka,computer applications,none,0,91.94,1,0.322,admitted,yes
2640.0,20,other,general,himachal pradesh,science,none,0,89.41,1,0.304,rejected,no
2641.0,17,male,ews,meghalaya,management,none,0,52.77,9,0.183,admitted,yes
2642.0,18,other,ews,mizoram,management,none,0,53.08,2,0.058,rejected,no
2643.0,17,male,sc,jharkhand,medical,neet,135,55.54,5,0.221,rejected,no
2644.0,18,other,obc,haryana,nursing,cet,195,72.95,4,0.37,rejected,no
2645.0,18,other,obc,uttar pradesh,agriculture,cet,56,59.02,5,0.194,rejected,no
2646.0,17,male,sc,sikkim,arts,none,0,85.04,6,0.363,rejected,no
2647.0,19,male,sc,manipur,science,none,0,94.88,3,0.38,rejected,no
2648.0,20,other,general,jharkhand,architecture,cet,42,51.11,9,0.199,rejected,no
2649.0,20,male,general,jharkhand,computer applications,cet,106,87.18,1,0.359,rejected,no
2650.0,18,male,st,karnataka,medical,neet,99,51.88,10,0.261,admitted,yes
2651.0,20,other,general,meghalaya,medical,neet,630,53.88,5,0.543,admitted,no
2652.0,20,other,sc,andhra pradesh,architecture,none,0,71.65,7,0.284,admitted,no
2653.0,20,male,ews,nagaland,commerce,none,0,99.53,3,0.417,admitted,yes
2654.0,18,female,general,manipur,agriculture,cet,178,64.84,6,0.336,rejected,no
2655.0,20,female,ews,bihar,pharmacy,cet,118,75.6,3,0.319,rejected,no
2656.0,19,female,sc,gujarat,architecture,cet,89,98.87,0,0.414,admitted,yes
2657.0,17,female,sc,haryana,arts,none,0,81.47,4,0.301,rejected,no
2658.0,18,female,st,telangana,architecture,cet,91,68.2,0,0.193,rejected,no
2659.0,19,male,st,tripura,commerce,none,0,66.37,7,0.245,admitted,no
2660.0,17,male,sc,rajasthan,law,none,0,64.09,1,0.12,rejected,no
2661.0,18,other,general,nagaland,engineering,jee,14,54.12,7,0.166,rejected,no
2662.0,20,male,ews,tripura,law,none,0,55.19,0,0.04199000000000001,rejected,no
2663.0,17,other,general,punjab,computer applications,none,0,86.53,2,0.301,rejected,no
2664.0,18,male,ews,karnataka,arts,cet,78,77.81,5,0.345,rejected,no
2665.0,17,other,sc,jharkhand,engineering,jee,177,56.46,6,0.275,admitted,no
2666.0,19,female,sc,nagaland,computer applications,none,0,70.14,5,0.237,rejected,no
2667.0,17,other,st,karnataka,commerce,none,0,61.7,7,0.212,rejected,no
2668.0,20,other,ews,kerala,architecture,cet,124,70.98,10,0.417,rejected,no
2669.0,17,female,general,uttar pradesh,management,none,0,81.19,4,0.299,rejected,no
2670.0,20,other,ews,telangana,commerce,cet,73,56.17,10,0.275,rejected,no
2671.0,20,female,st,meghalaya,commerce,none,0,85.96,5,0.351,admitted,yes
2672.0,20,other,obc,himachal pradesh,pharmacy,cet,141,51.95,1,0.127,rejected,no
2673.0,20,other,sc,kerala,law,cet,87,50.53,4,0.135,rejected,no
2674.0,17,other,st,himachal pradesh,medical,neet,358,92.35,10,0.73,rejected,no
2675.0,20,other,general,karnataka,engineering,jee,179,85.63,4,0.451,admitted,yes
2676.0,19,female,sc,jharkhand,engineering,jee,285,54.19,9,0.385,rejected,no
2677.0,20,male,st,kerala,commerce,cet,198,53.05,3,0.209,rejected,no
2678.0,20,female,sc,madhya pradesh,medical,neet,426,91.4,7,0.714,admitted,yes
2679.0,19,male,sc,mizoram,computer applications,none,0,54.5,5,0.123,admitted,no
2680.0,18,female,sc,telangana,agriculture,none,0,87.21,5,0.361,admitted,yes
2681.0,17,other,sc,maharashtra,computer applications,cet,22,81.21,6,0.35,rejected,no
2682.0,17,male,ews,goa,commerce,none,0,92.05,10,0.486,rejected,no
2683.0,18,other,ews,chhattisgarh,arts,none,0,72.66,8,0.309,rejected,no
2684.0,20,female,ews,mizoram,nursing,none,0,78.9,2,0.246,rejected,no
2685.0,19,male,general,uttar pradesh,medical,neet,203,56.88,7,0.313,rejected,no
2686.0,18,other,obc,haryana,arts,cet,47,94.23,0,0.352,rejected,no
2687.0,17,male,ews,assam,law,none,0,68.03,8,0.276,rejected,no
2688.0,19,female,st,assam,arts,cet,178,61.33,8,0.347,rejected,no
2689.0,19,female,obc,haryana,nursing,cet,167,51.49,2,0.159,rejected,no
2690.0,20,other,st,tripura,computer applications,none,0,72.65,5,0.255,rejected,no
2691.0,19,female,sc,rajasthan,nursing,cet,57,50.44,3,0.093,rejected,no
2692.0,19,male,ews,rajasthan,science,none,0,80.88,5,0.315,rejected,no
2693.0,20,female,sc,himachal pradesh,engineering,jee,40,86.92,5,0.385,admitted,yes
2694.0,18,other,sc,tripura,agriculture,none,0,55.6,4,0.113,rejected,no
2695.0,20,other,st,karnataka,medical,neet,291,73.3,0,0.365,admitted,no
2696.0,18,male,general,karnataka,architecture,cet,194,73.01,10,0.479,rejected,no
2697.0,17,female,st,tripura,agriculture,cet,3,56.82,3,0.106,rejected,no
2698.0,18,other,obc,punjab,engineering,jee,98,75.48,4,0.323,rejected,no
2699.0,17,male,general,haryana,architecture,cet,27,82.92,2,0.293,admitted,no
2700.0,17,male,general,mizoram,nursing,cet,126,85.17,2,0.376,rejected,no
2701.0,20,other,general,jharkhand,nursing,none,0,56.42,7,0.173,rejected,no
2702.0,20,female,general,mizoram,commerce,none,0,86.43,4,0.337,rejected,no
2703.0,17,female,general,bihar,commerce,none,0,83.14,3,0.295,rejected,no
